trigger_team,2up_triggered,comeback_occurred
Lazio,False,False
Milan,False,False
Udinese,False,False
Salernitana,False,False
Monza,False,False
Roma,True,False
Torino,False,False
Fiorentina,False,False
Verona,False,False
Sassuolo,False,False
Empoli,False,False
Cagliari,False,False
Frosinone,False,False
Lecce,False,False
Atalanta,False,False
Bologna,False,False
Napoli,False,False
Juventus,False,False
Inter,False,False
Genoa,False,False
Napoli,False,False
Torino,False,False
Cagliari,True,False
Salernitana,False,False
Sassuolo,False,False
Frosinone,False,False
Bologna,False,False
Inter,False,False
Genoa,False,False
Monza,False,False
Lecce,False,False
Verona,False,False
Milan,False,False
Empoli,False,False
Juventus,False,False
Atalanta,False,False
Fiorentina,False,False
Roma,False,False
Lazio,False,False
Udinese,False,False
Empoli,False,False
Bologna,False,False
Monza,False,False
Cagliari,False,False
Udinese,False,False
Torino,True,False
Salernitana,False,False
Lecce,False,False
Frosinone,False,False
Lazio,False,False
Juventus,False,False
Genoa,False,False
Verona,False,False
Milan,True,False
Roma,False,False
Sassuolo,False,False
Inter,False,False
Napoli,False,False
Napoli,False,False
Atalanta,True,False
Genoa,False,False
Frosinone,False,False
Torino,False,False
Monza,False,False
Lazio,False,False
Juventus,False,False
Fiorentina,False,False
Milan,False,False
Bologna,True,False
Salernitana,False,False
Cagliari,False,False
Verona,False,False
Sassuolo,False,False
Udinese,False,False
Lecce,False,False
Roma,False,False
Inter,True,False
Empoli,False,False
Salernitana,False,False
Sassuolo,False,False
Milan,True,False
Lecce,False,False
Roma,False,False
Lazio,False,False
Empoli,False,False
Torino,False,False
Frosinone,False,False
Bologna,False,False
Monza,False,False
Napoli,True,False
Cagliari,False,False
Atalanta,False,False
Verona,False,False
Genoa,False,False
Juventus,False,False
Fiorentina,False,False
Udinese,False,False
Inter,False,False
Lazio,True,False
Salernitana,False,False
Lecce,False,False
Empoli,False,False
Torino,False,False
Juventus,False,False
Bologna,False,False
Monza,False,False
Napoli,False,False
Frosinone,False,False
Sassuolo,False,False
Milan,False,False
Inter,False,False
Cagliari,False,False
Fiorentina,False,False
Genoa,False,False
Atalanta,False,False
Verona,False,False
Genoa,False,False
Lazio,False,False
Cagliari,False,False
Juventus,False,False
Empoli,False,False
Napoli,False,False
Verona,False,False
Udinese,False,False
Sassuolo,False,False
Lecce,True,False
Torino,False,False
Frosinone,False,False
Salernitana,False,False
Fiorentina,True,False
Monza,False,False
Atalanta,False,False
Roma,False,False
Bologna,True,False
Milan,False,False
Inter,False,False
Udinese,False,False
Roma,False,False
Frosinone,True,False
Salernitana,False,False
Lecce,False,False
Monza,False,False
Juventus,False,False
Milan,False,False
Lazio,False,False
Verona,False,False
Inter,True,False
Torino,False,False
Bologna,False,False
Udinese,False,False
Atalanta,True,False
Empoli,False,False
Napoli,False,False
Roma,False,False
Fiorentina,True,False
Sassuolo,False,False
Genoa,True,False
Cagliari,False,False
Torino,False,False
Bologna,False,False
Monza,False,False
Lazio,False,False
Sassuolo,False,False
Inter,False,False
Cagliari,False,False
Lecce,False,False
Empoli,False,False
Frosinone,False,False
Verona,False,False
Fiorentina,False,False
Milan,False,False
Genoa,False,False
Roma,False,False
Juventus,False,False
Salernitana,False,False
Atalanta,False,False
Udinese,False,False
Napoli,False,False
Frosinone,False,False
Inter,True,False
Napoli,False,False
Bologna,True,False
Milan,True,False
Cagliari,False,False
Lazio,True,False
Empoli,False,False
Genoa,False,False
Sassuolo,False,False
Verona,False,False
Torino,False,False
Juventus,False,False
Salernitana,False,False
Atalanta,False,False
Roma,False,False
Lecce,False,False
Udinese,True,False
Fiorentina,False,False
Monza,False,False
Fiorentina,False,False
Napoli,False,False
Lecce,False,False
Atalanta,True,False
Torino,True,False
Milan,False,False
Sassuolo,False,False
Cagliari,True,False
Monza,False,False
Frosinone,False,False
Udinese,False,False
Empoli,False,False
Inter,False,False
Lazio,False,False
Roma,False,False
Genoa,False,False
Salernitana,False,False
Verona,False,False
Bologna,False,False
Juventus,False,False
Cagliari,False,False
Fiorentina,False,False
Genoa,True,False
Bologna,False,False
Juventus,True,False
Monza,False,False
Milan,False,False
Salernitana,False,False
Atalanta,True,False
Torino,False,False
Napoli,False,False
Lecce,False,False
Empoli,False,False
Roma,False,False
Frosinone,False,False
Udinese,False,False
Lazio,False,False
Sassuolo,False,False
Verona,False,False
Inter,False,False
Atalanta,False,False
Fiorentina,False,False
Nice,False,False
Lille,False,False
Marseille,False,False
Reims,False,False
Paris SG,False,False
Lorient,False,False
Brest,False,False
Lens,False,False
Clermont,False,False
Monaco,True,False
Montpellier,False,False
Le Havre,False,False
Nantes,False,False
Toulouse,False,False
Rennes,True,False
Metz,False,False
Strasbourg,False,False
Lyon,False,False
Metz,False,False
Marseille,False,False
Lyon,False,False
Montpellier,True,False
Toulouse,False,False
Paris SG,False,False
Lille,True,False
Nantes,False,False
Le Havre,False,False
Brest,False,False
Lorient,False,False
Nice,False,False
Reims,True,False
Clermont,False,False
Monaco,True,False
Strasbourg,False,False
Lens,False,False
Rennes,False,False
Nantes,False,False
Monaco,False,False
Marseille,True,False
Brest,False,False
Paris SG,True,False
Lens,False,False
Rennes,False,False
Le Havre,False,False
Clermont,False,False
Metz,False,False
Montpellier,False,False
Reims,True,False
Strasbourg,True,False
Toulouse,False,False
Lorient,True,False
Lille,False,False
Nice,False,False
Lyon,False,False
Nantes,False,False
Marseille,False,False
Brest,False,False
Rennes,False,False
Monaco,True,False
Lens,False,False
Toulouse,False,False
Clermont,False,False
Le Havre,True,False
Lorient,False,False
Lille,False,False
Montpellier,False,False
Metz,False,False
Reims,False,False
Nice,True,False
Strasbourg,False,False
Lyon,False,False
Paris SG,True,False
Paris SG,False,False
Nice,False,False
Rennes,False,False
Lille,False,False
Lens,False,False
Metz,False,False
Lorient,False,False
Monaco,False,False
Clermont,False,False
Nantes,False,False
Reims,False,False
Brest,False,False
Strasbourg,False,False
Montpellier,False,False
Marseille,False,False
Toulouse,False,False
Lyon,False,False
Le Havre,False,False
Monaco,False,False
Nice,False,False
Nantes,True,False
Lorient,False,False
Brest,False,False
Lyon,False,False
Metz,False,False
Strasbourg,False,False
Le Havre,False,False
Clermont,False,False
Lens,False,False
Toulouse,False,False
Montpellier,False,False
Rennes,False,False
Paris SG,True,False
Marseille,False,False
Lille,False,False
Reims,False,False
Strasbourg,False,False
Lens,False,False
Clermont,False,False
Paris SG,False,False
Monaco,False,False
Marseille,False,False
Reims,True,False
Lyon,False,False
Le Havre,False,False
Lille,True,False
Nice,False,False
Brest,False,False
Toulouse,True,False
Metz,False,False
Lorient,False,False
Montpellier,True,False
Rennes,True,False
Nantes,False,False
Strasbourg,False,False
Nantes,False,False
Metz,False,False
Nice,False,False
Reims,False,False
Monaco,True,False
Marseille,True,False
Le Havre,False,False
Brest,False,False
Toulouse,False,False
Lyon,False,False
Lorient,False,False
Lens,False,False
Lille,False,False
Rennes,False,False
Paris SG,True,False
Le Havre,False,False
Lens,False,False
Paris SG,True,False
Strasbourg,False,False
Nice,False,False
Marseille,False,False
Lorient,False,False
Rennes,False,False
Lille,False,False
Brest,False,False
Nantes,True,False
Montpellier,False,False
Toulouse,False,False
Reims,False,False
Monaco,False,False
Metz,False,False
Lyon,False,False
Clermont,False,False
Clermont,False,False
Nice,False,False
Reims,False,False
Lorient,False,False
Lens,True,False
Nantes,False,False
Brest,False,False
Paris SG,False,False
Lille,True,False
Monaco,False,False
Metz,False,False
Le Havre,False,False
Montpellier,True,False
Toulouse,False,False
Rennes,False,False
Strasbourg,False,False
Paris SG,True,False
Montpellier,False,False
Lorient,False,False
Lens,False,False
Marseille,False,False
Lille,False,False
Lyon,False,False
Metz,False,False
Nantes,False,False
Reims,False,False
Strasbourg,False,False
Clermont,False,False
Toulouse,False,False
Le Havre,False,False
Monaco,True,False
Brest,False,False
Nice,True,False
Rennes,False,False
Montpellier,False,False
Nice,False,False
Reims,False,False
Paris SG,True,False
Le Havre,False,False
Monaco,False,False
Clermont,False,False
Lorient,False,False
Lille,False,False
Toulouse,False,False
Metz,True,False
Nantes,False,False
Rennes,False,False
Lyon,False,False
Lens,False,False
Marseille,False,False
Paris SG,True,False
Monaco,False,False
Clermont,False,False
Lens,True,False
Strasbourg,False,False
Marseille,False,False
Nice,False,False
Toulouse,False,False
Lorient,False,False
Metz,False,False
Montpellier,False,False
Brest,True,False
Nantes,False,False
Le Havre,False,False
Rennes,True,False
Reims,False,False
Lyon,False,False
Lille,True,False
Montpellier,False,False
Clermont,False,False
Reims,False,False
Strasbourg,False,False
Lens,False,False
Lyon,False,False
Nantes,False,False
Nice,False,False
Le Havre,False,False
Paris SG,True,False
Brest,True,False
Clermont,False,False
Monaco,True,False
Montpellier,False,False
Toulouse,False,False
Lorient,False,False
Lille,True,False
Metz,False,False
Marseille,True,False
Rennes,False,False
Marseille,True,False
Lyon,False,False
Brest,False,False
Strasbourg,False,False
Montpellier,False,False
Lens,False,False
Rennes,False,False
Monaco,False,False
Paris SG,False,False
Nantes,False,False
Nice,False,False
Reims,False,False
Clermont,False,False
Lille,False,False
Metz,False,False
Brest,False,False
Strasbourg,False,False
Le Havre,False,False
Lyon,True,False
Toulouse,False,False
Lorient,False,False
Marseille,True,False
Monaco,False,False
Lyon,False,False
Le Havre,True,False
Nice,False,False
Lens,True,False
Reims,False,False
Nantes,False,False
Brest,True,False
Lorient,False,False
Strasbourg,False,False
Metz,False,False
Montpellier,False,False
Toulouse,False,False
Rennes,False,False
Marseille,False,False
Clermont,False,False
Lille,False,False
Paris SG,False,False
Brest,True,False
Lorient,False,False
Clermont,False,False
Rennes,True,False
Lyon,False,False
Nantes,False,False
Montpellier,False,False
Marseille,False,False
Nice,True,False
Lens,False,False
Paris SG,True,False
Metz,False,False
Reims,False,False
Le Havre,False,False
Strasbourg,False,False
Lille,False,False
Toulouse,False,False
Monaco,False,False
Marseille,False,False
Strasbourg,False,False
Monaco,False,False
Reims,True,False
Rennes,True,False
Nice,False,False
Lille,True,False
Lorient,False,False
Brest,True,False
Montpellier,False,False
Metz,False,False
Toulouse,False,False
Nantes,False,False
Clermont,False,False
Le Havre,True,False
Lyon,False,False
Lens,False,False
Paris SG,True,False
Lyon,False,False
Rennes,False,False
Nice,False,False
Metz,False,False
Marseille,False,False
Monaco,False,False
Montpellier,False,False
Lille,False,False
Clermont,False,False
Strasbourg,False,False
Lorient,False,False
Le Havre,False,False
Reims,False,False
Nantes,False,False
Toulouse,False,False
Lens,True,False
Paris SG,False,False
Brest,False,False
Strasbourg,False,False
Paris SG,False,False
Rennes,False,False
Montpellier,False,False
Nantes,False,False
Lens,False,False
Monaco,False,False
Le Havre,False,False
Lille,True,False
Clermont,False,False
Metz,False,False
Lorient,False,False
Reims,False,False
Toulouse,False,False
Brest,False,False
Nice,False,False
Lyon,False,False
Marseille,False,False
Marseille,False,False
Metz,False,False
Lens,True,False
Strasbourg,False,False
Paris SG,True,False
Lille,False,False
Le Havre,False,False
Rennes,False,False
Clermont,False,False
Brest,False,False
Lorient,True,False
Reims,False,False
Toulouse,False,False
Nantes,False,False
Montpellier,False,False
Lyon,False,False
Nice,False,False
Monaco,False,False
Lyon,False,False
Nice,False,False
Lille,True,False
Le Havre,False,False
Nantes,False,False
Paris SG,True,False
Strasbourg,False,False
Lorient,True,False
Monaco,False,False
Toulouse,False,False
Montpellier,True,False
Metz,False,False
Rennes,True,False
Clermont,False,False
Reims,False,False
Lens,False,False
Brest,False,False
Marseille,False,False
Metz,False,False
Lyon,False,False
Lorient,False,False
Nantes,False,False
Strasbourg,False,False
Brest,True,False
Lens,False,False
Monaco,False,False
Le Havre,False,False
Reims,False,False
Nice,False,False
Clermont,False,False
Toulouse,True,False
Lille,False,False
Paris SG,False,False
Rennes,False,False
Marseille,True,False
Montpellier,False,False
Monaco,False,False
Paris SG,False,False
Reims,False,False
Lille,False,False
Clermont,False,False
Marseille,True,False
Toulouse,False,False
Nice,False,False
Brest,False,False
Le Havre,False,False
Montpellier,False,False
Strasbourg,False,False
Nantes,False,False
Metz,True,False
Rennes,False,False
Lorient,False,False
Lyon,False,False
Lens,True,False
Nice,False,False
Montpellier,False,False
Lorient,False,False
Lyon,True,False
Lens,False,False
Brest,False,False
Paris SG,False,False
Reims,False,False
Le Havre,False,False
Toulouse,False,False
Metz,False,False
Clermont,False,False
Strasbourg,False,False
Monaco,False,False
Lille,False,False
Rennes,False,False
Marseille,True,False
Nantes,False,False
Toulouse,False,False
Lyon,False,False
Nantes,False,False
Strasbourg,True,False
Lens,False,False
Nice,True,False
Brest,False,False
Lille,False,False
Clermont,False,False
Le Havre,False,False
Monaco,False,False
Lorient,False,False
Reims,False,False
Metz,False,False
Rennes,True,False
Marseille,False,False
Montpellier,False,False
Paris SG,True,False
Lille,False,False
Lens,False,False
Metz,False,False
Monaco,True,False
Lyon,False,False
Reims,False,False
Lorient,False,False
Brest,False,False
Clermont,False,False
Toulouse,True,False
Le Havre,False,False
Montpellier,True,False
Nice,False,False
Nantes,False,False
Strasbourg,True,False
Rennes,False,False
Marseille,False,False
Paris SG,True,False
Lille,True,False
Marseille,False,False
Lens,False,False
Le Havre,False,False
Paris SG,False,False
Clermont,False,False
Brest,False,False
Metz,False,False
Montpellier,True,False
Lorient,False,False
Reims,False,False
Nice,False,False
Toulouse,False,False
Strasbourg,False,False
Monaco,False,False
Rennes,False,False
Nantes,False,False
Lyon,True,False
Metz,False,False
Lens,False,False
Strasbourg,True,False
Reims,False,False
Rennes,False,False
Toulouse,False,False
Le Havre,False,False
Nantes,False,False
Clermont,False,False
Montpellier,False,False
Lyon,False,False
Brest,False,False
Nice,True,False
Lorient,False,False
Nantes,False,False
Rennes,True,False
Lens,False,False
Clermont,False,False
Le Havre,False,False
Metz,False,False
Lille,False,False
Strasbourg,False,False
Reims,False,False
Montpellier,False,False
Brest,False,False
Monaco,True,False
Toulouse,False,False
Marseille,False,False
Paris SG,True,False
Lyon,False,False
Lorient,False,False
Paris SG,True,False
Marseille,False,False
Nice,False,False
Monaco,False,False
Lille,False,False
Montpellier,False,False
Nantes,False,False
Paris SG,False,False
Le Havre,False,False
Metz,False,False
Lille,False,False
Clermont,True,False
Reims,False,False
Lorient,False,False
Toulouse,False,False
Strasbourg,False,False
Nice,True,False
Rennes,False,False
Brest,False,False
Lyon,False,False
Monaco,False,False
Marseille,False,False
